0.000000,0.000000,14.378567
1.000000,0.000000,13.354579
2.000000,0.000000,12.391599
3.000000,0.000000,11.507121
4.000000,0.000000,10.705528
5.000000,0.000000,9.983935
6.000000,0.000000,9.342341
7.000000,0.000000,8.780748
8.000000,0.000000,8.299155
9.000000,0.000000,7.897562
10.000000,0.000000,7.575969
11.000000,0.000000,7.334376
12.000000,0.000000,7.172783
13.000000,0.000000,7.091189
14.000000,0.000000,7.089596
15.000000,0.000000,7.168003
16.000000,0.000000,7.326410
17.000000,0.000000,7.564817
18.000000,0.000000,7.883224
19.000000,0.000000,8.281631
20.000000,0.000000,8.760038
21.000000,0.000000,9.318444
22.000000,0.000000,9.956851
23.000000,0.000000,10.675258
24.000000,0.000000,11.473665
25.000000,0.000000,12.352072
26.000000,0.000000,13.310479
27.000000,0.000000,14.348886
28.000000,0.000000,15.467292
29.000000,0.000000,16.665699
30.000000,0.000000,17.944106
31.000000,0.000000,19.302513
32.000000,0.000000,20.740920
33.000000,0.000000,22.259327
34.000000,0.000000,23.857734
35.000000,0.000000,25.536141
36.000000,0.000000,27.294547
37.000000,0.000000,29.135839
38.000000,0.000000,31.055633
39.000000,0.000000,33.036435
0.000000,1.000000,13.370811
1.000000,1.000000,12.346823
2.000000,1.000000,11.383843
3.000000,1.000000,10.499364
4.000000,1.000000,9.697771
5.000000,1.000000,8.976178
6.000000,1.000000,8.334585
7.000000,1.000000,7.772992
8.000000,1.000000,7.291399
9.000000,1.000000,6.889806
10.000000,1.000000,6.568213
11.000000,1.000000,6.326619
12.000000,1.000000,6.165026
13.000000,1.000000,6.083433
14.000000,1.000000,6.081840
15.000000,1.000000,6.160247
16.000000,1.000000,6.318654
17.000000,1.000000,6.557061
18.000000,1.000000,6.875467
19.000000,1.000000,7.273874
20.000000,1.000000,7.752281
21.000000,1.000000,8.310688
22.000000,1.000000,8.949095
23.000000,1.000000,9.667502
24.000000,1.000000,10.465909
25.000000,1.000000,11.344316
26.000000,1.000000,12.302722
27.000000,1.000000,13.341129
28.000000,1.000000,14.459536
29.000000,1.000000,15.657943
30.000000,1.000000,16.936350
31.000000,1.000000,18.294757
32.000000,1.000000,19.733164
33.000000,1.000000,21.251570
34.000000,1.000000,22.849977
35.000000,1.000000,24.528384
36.000000,1.000000,26.286791
37.000000,1.000000,28.128083
38.000000,1.000000,30.047877
39.000000,1.000000,32.028678
0.000000,2.000000,12.424062
1.000000,2.000000,11.400074
2.000000,2.000000,10.437094
3.000000,2.000000,9.552616
4.000000,2.000000,8.751023
5.000000,2.000000,8.029429
6.000000,2.000000,7.387836
7.000000,2.000000,6.826243
8.000000,2.000000,6.344650
9.000000,2.000000,5.943057
10.000000,2.000000,5.621464
11.000000,2.000000,5.379871
12.000000,2.000000,5.218277
13.000000,2.000000,5.136684
14.000000,2.000000,5.135091
15.000000,2.000000,5.213498
16.000000,2.000000,5.371905
17.000000,2.000000,5.610312
18.000000,2.000000,5.928719
19.000000,2.000000,6.327126
20.000000,2.000000,6.805532
21.000000,2.000000,7.363939
22.000000,2.000000,8.002346
23.000000,2.000000,8.720753
24.000000,2.000000,9.519160
25.000000,2.000000,10.397567
26.000000,2.000000,11.355974
27.000000,2.000000,12.394380
28.000000,2.000000,13.512787
29.000000,2.000000,14.711194
30.000000,2.000000,15.989601
31.000000,2.000000,17.348008
32.000000,2.000000,18.786415
33.000000,2.000000,20.304822
34.000000,2.000000,21.903229
35.000000,2.000000,23.581635
36.000000,2.000000,25.340042
37.000000,2.000000,27.181334
38.000000,2.000000,29.101128
39.000000,2.000000,31.081930
0.000000,3.000000,11.555815
1.000000,3.000000,10.531827
2.000000,3.000000,9.568847
3.000000,3.000000,8.684369
4.000000,3.000000,7.882776
5.000000,3.000000,7.161183
6.000000,3.000000,6.519590
7.000000,3.000000,5.957997
8.000000,3.000000,5.476403
9.000000,3.000000,5.074810
10.000000,3.000000,4.753217
11.000000,3.000000,4.511624
12.000000,3.000000,4.350031
13.000000,3.000000,4.268438
14.000000,3.000000,4.266845
15.000000,3.000000,4.345251
16.000000,3.000000,4.503658
17.000000,3.000000,4.742065
18.000000,3.000000,5.060472
19.000000,3.000000,5.458879
20.000000,3.000000,5.937286
21.000000,3.000000,6.495693
22.000000,3.000000,7.134100
23.000000,3.000000,7.852506
24.000000,3.000000,8.650913
25.000000,3.000000,9.529320
26.000000,3.000000,10.487727
27.000000,3.000000,11.526134
28.000000,3.000000,12.644541
29.000000,3.000000,13.842948
30.000000,3.000000,15.121354
31.000000,3.000000,16.479761
32.000000,3.000000,17.918168
33.000000,3.000000,19.436575
34.000000,3.000000,21.034982
35.000000,3.000000,22.713389
36.000000,3.000000,24.471796
37.000000,3.000000,26.313087
38.000000,3.000000,28.232881
39.000000,3.000000,30.213683
0.000000,4.000000,10.770453
1.000000,4.000000,9.746466
2.000000,4.000000,8.783485
3.000000,4.000000,7.899007
4.000000,4.000000,7.097414
5.000000,4.000000,6.375821
6.000000,4.000000,5.734228
7.000000,4.000000,5.172635
8.000000,4.000000,4.691042
9.000000,4.000000,4.289449
10.000000,4.000000,3.967855
11.000000,4.000000,3.726262
12.000000,4.000000,3.564669
13.000000,4.000000,3.483076
14.000000,4.000000,3.481483
15.000000,4.000000,3.559890
16.000000,4.000000,3.718297
17.000000,4.000000,3.956704
18.000000,4.000000,4.275110
19.000000,4.000000,4.673517
20.000000,4.000000,5.151924
21.000000,4.000000,5.710331
22.000000,4.000000,6.348738
23.000000,4.000000,7.067145
24.000000,4.000000,7.865552
25.000000,4.000000,8.743958
26.000000,4.000000,9.702365
27.000000,4.000000,10.740772
28.000000,4.000000,11.859179
29.000000,4.000000,13.057586
30.000000,4.000000,14.335993
31.000000,4.000000,15.694400
32.000000,4.000000,17.132807
33.000000,4.000000,18.651213
34.000000,4.000000,20.249620
35.000000,4.000000,21.928027
36.000000,4.000000,23.686434
37.000000,4.000000,25.527726
38.000000,4.000000,27.447520
39.000000,4.000000,29.428321
0.000000,5.000000,10.065092
1.000000,5.000000,9.041104
2.000000,5.000000,8.078124
3.000000,5.000000,7.193646
4.000000,5.000000,6.392053
5.000000,5.000000,5.670459
6.000000,5.000000,5.028866
7.000000,5.000000,4.467273
8.000000,5.000000,3.985680
9.000000,5.000000,3.584087
10.000000,5.000000,3.262494
11.000000,5.000000,3.020901
12.000000,5.000000,2.859308
13.000000,5.000000,2.777714
14.000000,5.000000,2.776121
15.000000,5.000000,2.854528
16.000000,5.000000,3.012935
17.000000,5.000000,3.251342
18.000000,5.000000,3.569749
19.000000,5.000000,3.968156
20.000000,5.000000,4.446562
21.000000,5.000000,5.004969
22.000000,5.000000,5.643376
23.000000,5.000000,6.361783
24.000000,5.000000,7.160190
25.000000,5.000000,8.038597
26.000000,5.000000,8.997004
27.000000,5.000000,10.035411
28.000000,5.000000,11.153817
29.000000,5.000000,12.352224
30.000000,5.000000,13.630631
31.000000,5.000000,14.989038
32.000000,5.000000,16.427445
33.000000,5.000000,17.945852
34.000000,5.000000,19.544259
35.000000,5.000000,21.222665
36.000000,5.000000,22.981072
37.000000,5.000000,24.822364
38.000000,5.000000,26.742158
39.000000,5.000000,28.722960
0.000000,6.000000,9.439730
1.000000,6.000000,8.415742
2.000000,6.000000,7.452762
3.000000,6.000000,6.568284
4.000000,6.000000,5.766691
5.000000,6.000000,5.045098
6.000000,6.000000,4.403505
7.000000,6.000000,3.841911
8.000000,6.000000,3.360318
9.000000,6.000000,2.958725
10.000000,6.000000,2.637132
11.000000,6.000000,2.395539
12.000000,6.000000,2.233946
13.000000,6.000000,2.152353
14.000000,6.000000,2.150760
15.000000,6.000000,2.229166
16.000000,6.000000,2.387573
17.000000,6.000000,2.625980
18.000000,6.000000,2.944387
19.000000,6.000000,3.342794
20.000000,6.000000,3.821201
21.000000,6.000000,4.379608
22.000000,6.000000,5.018014
23.000000,6.000000,5.736421
24.000000,6.000000,6.534828
25.000000,6.000000,7.413235
26.000000,6.000000,8.371642
27.000000,6.000000,9.410049
28.000000,6.000000,10.528456
29.000000,6.000000,11.726863
30.000000,6.000000,13.005269
31.000000,6.000000,14.363676
32.000000,6.000000,15.802083
33.000000,6.000000,17.320490
34.000000,6.000000,18.918897
35.000000,6.000000,20.597304
36.000000,6.000000,22.355711
37.000000,6.000000,24.197002
38.000000,6.000000,26.116796
39.000000,6.000000,28.097598
0.000000,7.000000,8.894368
1.000000,7.000000,7.870381
2.000000,7.000000,6.907400
3.000000,7.000000,6.022922
4.000000,7.000000,5.221329
5.000000,7.000000,4.499736
6.000000,7.000000,3.858143
7.000000,7.000000,3.296550
8.000000,7.000000,2.814957
9.000000,7.000000,2.413364
10.000000,7.000000,2.091770
11.000000,7.000000,1.850177
12.000000,7.000000,1.688584
13.000000,7.000000,1.606991
14.000000,7.000000,1.605398
15.000000,7.000000,1.683805
16.000000,7.000000,1.842212
17.000000,7.000000,2.080618
18.000000,7.000000,2.399025
19.000000,7.000000,2.797432
20.000000,7.000000,3.275839
21.000000,7.000000,3.834246
22.000000,7.000000,4.472653
23.000000,7.000000,5.191060
24.000000,7.000000,5.989467
25.000000,7.000000,6.867873
26.000000,7.000000,7.826280
27.000000,7.000000,8.864687
28.000000,7.000000,9.983094
29.000000,7.000000,11.181501
30.000000,7.000000,12.459908
31.000000,7.000000,13.818315
32.000000,7.000000,15.256721
33.000000,7.000000,16.775128
34.000000,7.000000,18.373535
35.000000,7.000000,20.051942
36.000000,7.000000,21.810349
37.000000,7.000000,23.651641
38.000000,7.000000,25.571435
39.000000,7.000000,27.552236
0.000000,8.000000,8.429007
1.000000,8.000000,7.405019
2.000000,8.000000,6.442039
3.000000,8.000000,5.557561
4.000000,8.000000,4.755968
5.000000,8.000000,4.034374
6.000000,8.000000,3.392781
7.000000,8.000000,2.831188
8.000000,8.000000,2.349595
9.000000,8.000000,1.948002
10.000000,8.000000,1.626409
11.000000,8.000000,1.384816
12.000000,8.000000,1.223222
13.000000,8.000000,1.141629
14.000000,8.000000,1.140036
15.000000,8.000000,1.218443
16.000000,8.000000,1.376850
17.000000,8.000000,1.615257
18.000000,8.000000,1.933664
19.000000,8.000000,2.332071
20.000000,8.000000,2.810477
21.000000,8.000000,3.368884
22.000000,8.000000,4.007291
23.000000,8.000000,4.725698
24.000000,8.000000,5.524105
25.000000,8.000000,6.402512
26.000000,8.000000,7.360919
27.000000,8.000000,8.399325
28.000000,8.000000,9.517732
29.000000,8.000000,10.716139
30.000000,8.000000,11.994546
31.000000,8.000000,13.352953
32.000000,8.000000,14.791360
33.000000,8.000000,16.309767
34.000000,8.000000,17.908174
35.000000,8.000000,19.586580
36.000000,8.000000,21.344987
37.000000,8.000000,23.186279
38.000000,8.000000,25.106073
39.000000,8.000000,27.086875
0.000000,9.000000,8.043645
1.000000,9.000000,7.019657
2.000000,9.000000,6.056677
3.000000,9.000000,5.172199
4.000000,9.000000,4.370606
5.000000,9.000000,3.649013
6.000000,9.000000,3.007420
7.000000,9.000000,2.445826
8.000000,9.000000,1.964233
9.000000,9.000000,1.562640
10.000000,9.000000,1.241047
11.000000,9.000000,0.999454
12.000000,9.000000,0.837861
13.000000,9.000000,0.756268
14.000000,9.000000,0.754675
15.000000,9.000000,0.833081
16.000000,9.000000,0.991488
17.000000,9.000000,1.229895
18.000000,9.000000,1.548302
19.000000,9.000000,1.946709
20.000000,9.000000,2.425116
21.000000,9.000000,2.983523
22.000000,9.000000,3.621929
23.000000,9.000000,4.340336
24.000000,9.000000,5.138743
25.000000,9.000000,6.017150
26.000000,9.000000,6.975557
27.000000,9.000000,8.013964
28.000000,9.000000,9.132371
29.000000,9.000000,10.330778
30.000000,9.000000,11.609184
31.000000,9.000000,12.967591
